image,caption
VizWiz_val_00001829.jpg,"""A grey and silver recording device sits on the corner of a table."""
VizWiz_val_00001829.jpg,"""control with screen and gold background material limited buttons"""
VizWiz_val_00001829.jpg,"""A grey remote control with a silver dial on a table."""
VizWiz_val_00001829.jpg,"""An old fashioned cellphone from Olympus in silver casing."""
VizWiz_val_00001830.jpg,"""An image of a bowl filled with oatmeal."""
VizWiz_val_00001830.jpg,"""a brown color bowl with some white substances in it"""
VizWiz_val_00001830.jpg,"""A black pot with reddish brown inner lining contains a prepared recipe."""
VizWiz_val_00001830.jpg,"""SMALL PASTA NOODLES INSIDE A BIG RED BOWL"""
VizWiz_val_00001830.jpg,"""A red bowl with a black rim contains a fair amount of oatmeal."""
VizWiz_val_00001831.jpg,"""The top side of a fresh prince CD cover"""
VizWiz_val_00001831.jpg,"""Part of a DVD of the Fresh Prince with Will Smith's picture on it."""
VizWiz_val_00001831.jpg,"""A hand is holding up a ""Fresh Prince of Bel-Air"" DVD disc, and a white wall can be seen in the background."""
VizWiz_val_00001831.jpg,"""A black hand holding a DVD for The Fresh Prince"""
VizWiz_val_00001831.jpg,"""Someone holding  a disc of season one of the fresh prince of Bel-Air."""
VizWiz_val_00001832.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001832.jpg,"""A bottle of medication sits on a wooden counter, with a purple wall and some cabinets behind it."""
VizWiz_val_00001832.jpg,"""A SMALL PILL BOTTLE PLACED ON A TABLE"""
VizWiz_val_00001832.jpg,"""A bottle of medication with a childproof cap on a table with a trash can in the background."""
VizWiz_val_00001832.jpg,"""A small white container that appears to be a pill bottle sitting on a wooden surface with a white wire cage, a trash can, and a white dresser in the background."""
VizWiz_val_00001833.jpg,"""Many tall, green trees stand out against a bright blue sky."""
VizWiz_val_00001833.jpg,"""several  tall green  trees against a blue sky"""
VizWiz_val_00001833.jpg,"""Several very large trees are shown against a clear blue sky"""
VizWiz_val_00001833.jpg,"""The view of this picture is looking up at several trees that are lush and full."""
VizWiz_val_00001833.jpg,"""A blue sky with tall trees in fall foliage"""
VizWiz_val_00001834.jpg,"""Focus is not well and image has some drawbacks."""
VizWiz_val_00001834.jpg,"""The top left corner of a black, wireless keyboard, from the tab key on the left, to the T key on the right."""
VizWiz_val_00001834.jpg,"""top left corner of a black computer keyboard with white letters."""
VizWiz_val_00001834.jpg,"""A black keyboard for a smart television held in someone's lap."""
VizWiz_val_00001834.jpg,"""A keyboard for a computer is visible near an open drawer."""
VizWiz_val_00001835.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001835.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001835.jpg,"""A new cd The Quiet one by Dave Ferris."""
VizWiz_val_00001835.jpg,"""The CD case for a Dave Ferris album is sitting on a black surface."""
VizWiz_val_00001835.jpg,"""a white cd case with a picture of a stairway up a mountain titled The Quiet One"""
VizWiz_val_00001836.jpg,"""Black container of white font with coffee inside"""
VizWiz_val_00001836.jpg,"""Label of H3 bottle of wine, Cabernet Sauvignon from 2009."""
VizWiz_val_00001836.jpg,"""black glass jar that says Columbia, on a table."""
VizWiz_val_00001836.jpg,"""A black glass bottle of wine on a cardboard box."""
VizWiz_val_00001836.jpg,"""Bottle of Horse Heaven Columbia 2009 Cabernet Sauvignon"""
VizWiz_val_00001837.jpg,"""A Sony TV sitting on a cabinet displaying nothing but static."""
VizWiz_val_00001837.jpg,"""A Sony TV that is on to channel 3 with static."""
VizWiz_val_00001837.jpg,"""A Sony CRT television without a visible show on channel 3"""
VizWiz_val_00001837.jpg,"""a black Sony television with static showing on the screen"""
VizWiz_val_00001837.jpg,"""A box television set showing static sets on a metal table,"""
VizWiz_val_00001838.jpg,"""Box of cheese blintzes on a white counter"""
VizWiz_val_00001838.jpg,"""A box of cheese blintzes sitting on top of a white table."""
VizWiz_val_00001838.jpg,"""A box of cheese bites are on the table ready to go."""
VizWiz_val_00001838.jpg,"""I am looking at a photo of a package of cheese blintzes."""
VizWiz_val_00001838.jpg,"""Orange Box of Six Cheese filled Food with 80 calories"""
VizWiz_val_00001839.jpg,"""a person bending over something wearing greenish shorts and a grey shirt"""
VizWiz_val_00001839.jpg,"""An image of a person's groin that is wear green corduroy pants and a black sweater."""
VizWiz_val_00001839.jpg,"""A person is wearing a dark top and green corduroy pants."""
VizWiz_val_00001839.jpg,"""A torso of a person wearing green pants and a black shirt"""
VizWiz_val_00001839.jpg,"""Man wearing black sweater and dark green corduroy trousers."""
VizWiz_val_00001840.jpg,"""A can or packet of spicy eggnog flavored coffee, mountain coffee brand."""
VizWiz_val_00001840.jpg,"""A green and red box containing Keurig coffee pods."""
VizWiz_val_00001840.jpg,"""A package for spicy eggnog coffee is on the table here."""
VizWiz_val_00001840.jpg,"""The front of a package containing Mountain Coffee which is spicy eggnog flavored."""
VizWiz_val_00001840.jpg,"""The top of a box of Mountain Coffee branded Limited Edition Spicy eggnog in regular and light roast varieties."""
VizWiz_val_00001841.jpg,"""The remote control for a TV or DVD player."""
VizWiz_val_00001841.jpg,"""A silver television remote control device can manage several other devices."""
VizWiz_val_00001841.jpg,"""A remote control is sitting in front of the weather system."""
VizWiz_val_00001841.jpg,"""A remote control is on top of a table."""
VizWiz_val_00001841.jpg,"""A black remote with delphi written on the bottom"""
VizWiz_val_00001842.jpg,"""a chilled plastic bottle water with AQUAFINA label on it"""
VizWiz_val_00001842.jpg,"""A cold bottle of aquafina bottled water with condensation on it."""
VizWiz_val_00001842.jpg,"""The condensation suggests this bottle of Aquafina water is cold."""
VizWiz_val_00001842.jpg,"""PLASTIC WATER BOTTLE PLACED ON A BROWN DESK"""
VizWiz_val_00001842.jpg,"""A full bottle of Aquafina water placed on a wooden table next to a laptop."""
VizWiz_val_00001843.jpg,"""a take away pack of Australian beef in a cart"""
VizWiz_val_00001843.jpg,"""a box of slice beef, with $7.51 price."""
VizWiz_val_00001843.jpg,"""A store wrapped package of ground beef is in the sink on top of a dish strainer with two mugs that are tan or white in color."""
VizWiz_val_00001843.jpg,"""A container of ground beef sitting in a rack with a few other dishes"""
VizWiz_val_00001843.jpg,"""A package of ground beef is on the counter."""
VizWiz_val_00001844.jpg,"""A picture of the food is on the packaging."""
VizWiz_val_00001844.jpg,"""On a wood surface is a label for Ketchup."""
VizWiz_val_00001844.jpg,"""The label of a non organic ketchup bottle"""
VizWiz_val_00001844.jpg,"""Pictured is part of a bottle of ketchup."""
VizWiz_val_00001844.jpg,"""A ketchup label that is red and yellow"""
VizWiz_val_00001845.jpg,"""the top of a box of Green Mountain coffee k cups"""
VizWiz_val_00001845.jpg,"""A package of Newman's Own coffee pods on a countertop"""
VizWiz_val_00001845.jpg,"""A box of coffee roast is on  the table"""
VizWiz_val_00001845.jpg,"""The back of a box of Keurig Green Mountain Coffee is shown."""
VizWiz_val_00001845.jpg,"""Keurig brand coffee sachet in black, white, orange and red colors."""
VizWiz_val_00001846.jpg,"""Black and white dogs brought up with paw over his head"""
VizWiz_val_00001846.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001846.jpg,"""White and black dog lifting one paw up."""
VizWiz_val_00001846.jpg,"""A dog is resting its head on a sofa"""
VizWiz_val_00001846.jpg,"""A black and white spotted sleeping dog with his paw in the air."""
VizWiz_val_00001847.jpg,"""A single packet of kool aid to make pink lemonade."""
VizWiz_val_00001847.jpg,"""A small package of pink lemonade flavored kool-aid."""
VizWiz_val_00001847.jpg,"""a small packet of Kool-Aid brand pink lemonade mix"""
VizWiz_val_00001847.jpg,"""Kool-Aid sachet lying on top of a table."""
VizWiz_val_00001847.jpg,"""A container / package that contains various goods / edible / liquid items."""
VizWiz_val_00001848.jpg,"""A green bowl with a utensil is shown resting on a bed."""
VizWiz_val_00001848.jpg,"""A green bowl with a utensil sitting in it sits on a white blanket."""
VizWiz_val_00001848.jpg,"""Green bowl with a utensil in it sitting on top of a white blanket on a bed."""
VizWiz_val_00001848.jpg,"""A green bowl with a spoon handle jutting out sits askew on an unmade bed."""
VizWiz_val_00001848.jpg,"""A green bowl is on the white bed"""
VizWiz_val_00001849.jpg,"""I stamens are food container of setting on a marbled counter"""
VizWiz_val_00001849.jpg,"""a bag of frozen Steam n' Serve California blend mixed vegetables"""
VizWiz_val_00001849.jpg,"""A package of frozen vegetables is laying on the counter."""
VizWiz_val_00001849.jpg,"""A close up of a bag of frozen vegetables on a counter."""
VizWiz_val_00001849.jpg,"""The package of food is made of broccoli and carrots and is frozen."""
VizWiz_val_00001850.jpg,"""White backdrop with white container on the bottom right side"""
VizWiz_val_00001850.jpg,"""A orange pill bottle with a white cap is held."""
VizWiz_val_00001850.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001850.jpg,"""The white lid of a prescription bottle of pills."""
VizWiz_val_00001850.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001851.jpg,"""This looks like the case of an iPad."""
VizWiz_val_00001851.jpg,"""A pink folder with the words I pad in English and an Asian language is propped on a light colored work surface."""
VizWiz_val_00001851.jpg,"""A pink notebook with both an English word and one from an Asian language."""
VizWiz_val_00001851.jpg,"""A pink paper with a few lines on it and ""Pad"" along with some foreign characters."""
VizWiz_val_00001851.jpg,"""A pink case that says iPad and has some Chinese or Japanese characters written on it"""
VizWiz_val_00001852.jpg,"""Can of Edgell brand food with blue, white, red, and yellow label containing the word ""Sweet""."""
VizWiz_val_00001852.jpg,"""A can of sliced beets is on its side on a fabric surface."""
VizWiz_val_00001852.jpg,"""A canned food item is sitting on a carpeted floor."""
VizWiz_val_00001852.jpg,"""a container/box/bottle that contains a bunch of liquid/goods"""
VizWiz_val_00001852.jpg,"""A can of food is on top of a table cloth."""
VizWiz_val_00001853.jpg,"""A full bottle of Hidden Valley Ranch dressing with the nutrition label visible"""
VizWiz_val_00001853.jpg,"""Nutrition facts are shown from a bottle of ranch dressing."""
VizWiz_val_00001853.jpg,"""A tub of some food item is on a table."""
VizWiz_val_00001853.jpg,"""A bottle of salad dressing is on top of a counter."""
VizWiz_val_00001853.jpg,"""a bottle filled with milk showing nutrition facts"""
VizWiz_val_00001854.jpg,"""A glass of water has fingers under it."""
VizWiz_val_00001854.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001854.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001854.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001854.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001855.jpg,"""A church building in the background of a parking lot photo with a cvs pharmacy sign"""
VizWiz_val_00001855.jpg,"""A Walgreen's pharmacy beside a large brick church across the road from a CVS pharmacy with a white car parked in the lot and a red car stopped at a stop sign."""
VizWiz_val_00001855.jpg,"""A photo of a parking lot with a white car, red car and a sign saying Marsh and CVS pharmacy, there is a photo of a church in the background."""
VizWiz_val_00001855.jpg,"""parking lot across from several buildings with two cars"""
VizWiz_val_00001855.jpg,"""A parking lot with two cars and  CVS Pharmacy and Rally's sign"""
VizWiz_val_00001856.jpg,"""Plastic container which could be a medicine or vitamin bottle"""
VizWiz_val_00001856.jpg,"""A person that is holding a bottle of vitamin C that has an orange and blue label"""
VizWiz_val_00001856.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001856.jpg,"""an orange and blue pill bottle in somebody hands"""
VizWiz_val_00001856.jpg,"""A partial  bottle of vitamins with an arm beside it."""
VizWiz_val_00001857.jpg,"""A single frozen microwaveable dinner that contains rigatoni."""
